60°N 12°W,10 %
46°N 17°E,100 %
45°N 17°E,50 %
45°N 17°E,60 %
44°N 17°E,10 %
44°N 17°E,0 %
43°N 17°E,0 %
43°N 17°E,10 %
42°N 17°E,10 %
42°N 17°E,80 %
41°N 17°E,100 %
41°N 17°E,100 %
40°N 17°E,90 %
40°N 17°E,50 %
39°N 17°E,60 %
39°N 17°E,60 %
38°N 17°E,80 %
38°N 17°E,90 %
37°N 17°E,80 %
60°N 18°E,10 %
60°N 18°E,30 %
59°N 18°E,50 %
59°N 18°E,20 %
59°N 18°E,0 %
58°N 18°E,0 %
58°N 18°E,10 %
58°N 18°E,20 %
57°N 18°E,70 %
57°N 18°E,100 %
56°N 18°E,100 %
56°N 18°E,100 %
56°N 18°E,90 %
55°N 18°E,100 %
55°N 18°E,100 %
54°N 18°E,100 %
54°N 18°E,90 %
54°N 18°E,100 %
53°N 18°E,90 %
53°N 18°E,90 %
52°N 18°E,100 %
52°N 18°E,90 %
52°N 18°E,90 %
51°N 18°E,30 %
51°N 18°E,10 %
50°N 18°E,10 %
50°N 18°E,0 %
49°N 18°E,0 %
49°N 18°E,0 %
48°N 18°E,0 %
48°N 18°E,0 %
47°N 18°E,0 %
47°N 18°E,0 %
46°N 18°E,20 %
46°N 18°E,90 %
45°N 18°E,0 %
45°N 18°E,90 %
44°N 18°E,60 %
44°N 18°E,0 %
43°N 18°E,0 %
43°N 18°E,0 %
42°N 18°E,10 %
42°N 18°E,10 %
41°N 18°E,80 %
41°N 18°E,100 %
40°N 18°E,100 %
40°N 18°E,80 %
39°N 18°E,30 %
39°N 18°E,40 %
38°N 18°E,10 %
38°N 18°E,90 %
37°N 18°E,80 %
60°N 19°E,0 %
60°N 19°E,10 %
59°N 19°E,30 %
59°N 19°E,10 %
59°N 19°E,10 %
58°N 19°E,10 %
58°N 19°E,0 %
58°N 19°E,0 %
57°N 19°E,60 %
57°N 19°E,100 %
56°N 19°E,100 %
56°N 19°E,90 %
56°N 19°E,100 %
55°N 19°E,100 %
55°N 19°E,100 %
54°N 19°E,100 %
54°N 19°E,100 %
54°N 19°E,90 %
53°N 19°E,100 %
53°N 19°E,100 %
52°N 19°E,90 %
52°N 19°E,100 %
52°N 19°E,100 %
51°N 19°E,100 %
51°N 19°E,50 %
50°N 19°E,10 %
50°N 19°E,0 %
49°N 19°E,0 %
49°N 19°E,0 %
48°N 19°E,10 %
48°N 19°E,0 %
47°N 19°E,0 %
47°N 19°E,10 %
46°N 19°E,10 %
46°N 19°E,90 %
45°N 19°E,100 %
45°N 19°E,90 %
44°N 19°E,90 %
44°N 19°E,10 %
43°N 19°E,0 %
43°N 19°E,10 %
42°N 19°E,0 %
42°N 19°E,10 %
41°N 19°E,70 %
41°N 19°E,80 %
40°N 19°E,70 %
40°N 19°E,70 %
39°N 19°E,20 %
39°N 19°E,40 %
38°N 19°E,40 %
38°N 19°E,40 %
37°N 19°E,70 %
60°N 19°E,0 %
60°N 19°E,0 %
59°N 19°E,10 %
59°N 19°E,0 %
59°N 19°E,10 %
58°N 19°E,10 %
58°N 19°E,0 %
58°N 19°E,0 %
57°N 19°E,50 %
57°N 19°E,100 %
56°N 19°E,90 %
56°N 19°E,90 %
56°N 19°E,100 %
55°N 19°E,100 %
55°N 19°E,90 %
54°N 19°E,100 %
54°N 19°E,100 %
54°N 19°E,100 %
53°N 19°E,100 %
53°N 19°E,90 %
52°N 19°E,90 %
52°N 19°E,90 %
52°N 19°E,100 %
51°N 19°E,90 %
51°N 19°E,100 %
50°N 19°E,30 %
50°N 19°E,30 %
49°N 19°E,30 %
49°N 19°E,0 %
48°N 19°E,10 %
48°N 19°E,30 %
47°N 19°E,0 %
47°N 19°E,0 %
46°N 19°E,0 %
46°N 19°E,20 %
45°N 19°E,100 %
45°N 19°E,100 %
44°N 19°E,70 %
44°N 19°E,0 %
43°N 19°E,90 %
43°N 19°E,0 %
42°N 19°E,10 %
42°N 19°E,10 %
41°N 19°E,60 %
41°N 19°E,60 %
40°N 19°E,50 %
40°N 19°E,50 %
39°N 19°E,0 %
39°N 19°E,0 %
38°N 19°E,50 %
38°N 19°E,0 %
37°N 19°E,70 %
60°N 20°E,0 %
60°N 20°E,10 %
59°N 20°E,10 %
59°N 20°E,0 %
59°N 20°E,0 %
58°N 20°E,10 %
58°N 20°E,0 %
58°N 20°E,0 %
57°N 20°E,60 %
57°N 20°E,100 %
56°N 20°E,90 %
56°N 20°E,100 %
56°N 20°E,90 %
55°N 20°E,90 %
55°N 20°E,100 %
54°N 20°E,90 %
54°N 20°E,100 %
54°N 20°E,100 %
53°N 20°E,100 %
53°N 20°E,100 %
52°N 20°E,100 %
52°N 20°E,100 %
52°N 20°E,100 %
51°N 20°E,100 %
51°N 20°E,100 %
50°N 20°E,80 %
50°N 20°E,90 %
49°N 20°E,40 %
49°N 20°E,0 %
48°N 20°E,20 %
48°N 20°E,0 %
47°N 20°E,0 %
47°N 20°E,10 %
46°N 20°E,0 %
46°N 20°E,0 %
45°N 20°E,20 %
45°N 20°E,60 %
44°N 20°E,80 %
44°N 20°E,0 %
43°N 20°E,10 %
43°N 20°E,20 %
42°N 20°E,0 %
42°N 20°E,0 %
41°N 20°E,20 %
41°N 20°E,50 %
40°N 20°E,0 %
40°N 20°E,0 %
39°N 20°E,0 %
39°N 20°E,10 %
38°N 20°E,10 %
38°N 20°E,0 %
37°N 20°E,50 %
60°N 21°E,0 %
60°N 21°E,0 %
59°N 21°E,0 %
59°N 21°E,0 %
59°N 21°E,0 %
58°N 21°E,0 %
58°N 21°E,0 %
58°N 21°E,0 %
57°N 21°E,20 %
57°N 21°E,80 %
56°N 21°E,100 %
56°N 21°E,100 %
56°N 21°E,100 %
55°N 21°E,100 %
55°N 21°E,100 %
54°N 21°E,100 %
54°N 21°E,100 %
54°N 21°E,100 %
53°N 21°E,100 %
53°N 21°E,100 %
52°N 21°E,100 %
52°N 21°E,100 %
52°N 21°E,100 %
51°N 21°E,100 %
51°N 21°E,100 %
50°N 21°E,100 %
50°N 21°E,70 %
49°N 21°E,30 %
49°N 21°E,10 %
48°N 21°E,0 %
48°N 21°E,20 %
47°N 21°E,0 %
47°N 21°E,10 %
46°N 21°E,0 %
46°N 21°E,0 %
45°N 21°E,0 %
45°N 21°E,80 %
44°N 21°E,90 %
44°N 21°E,0 %
43°N 21°E,0 %
43°N 21°E,20 %
42°N 21°E,100 %
42°N 21°E,0 %
41°N 21°E,0 %
41°N 21°E,10 %
40°N 21°E,0 %
40°N 21°E,10 %
39°N 21°E,10 %
39°N 21°E,0 %
38°N 21°E,0 %
38°N 21°E,0 %
37°N 21°E,30 %
60°N 21°E,0 %
60°N 21°E,10 %
59°N 21°E,20 %
59°N 21°E,0 %
59°N 21°E,0 %
58°N 21°E,0 %
58°N 21°E,0 %
58°N 21°E,0 %
57°N 21°E,0 %
57°N 21°E,30 %
56°N 21°E,90 %
56°N 21°E,100 %
56°N 21°E,100 %
55°N 21°E,90 %
55°N 21°E,100 %
54°N 21°E,100 %
54°N 21°E,100 %
54°N 21°E,100 %
53°N 21°E,100 %
53°N 21°E,100 %
52°N 21°E,100 %
52°N 21°E,100 %
52°N 21°E,100 %
51°N 21°E,100 %
51°N 21°E,100 %
50°N 21°E,100 %
50°N 21°E,80 %
49°N 21°E,90 %
49°N 21°E,80 %
48°N 21°E,50 %
48°N 21°E,30 %
47°N 21°E,0 %
47°N 21°E,0 %
46°N 21°E,10 %
46°N 21°E,0 %
45°N 21°E,0 %
45°N 21°E,50 %
44°N 21°E,60 %
44°N 21°E,0 %
43°N 21°E,10 %
43°N 21°E,0 %
42°N 21°E,40 %
42°N 21°E,40 %
41°N 21°E,30 %
41°N 21°E,50 %
40°N 21°E,0 %
40°N 21°E,10 %
39°N 21°E,10 %
39°N 21°E,10 %
38°N 21°E,0 %
38°N 21°E,10 %
37°N 21°E,0 %
60°N 22°E,10 %
60°N 22°E,0 %
59°N 22°E,0 %
59°N 22°E,0 %
59°N 22°E,10 %
58°N 22°E,10 %
58°N 22°E,0 %
58°N 22°E,0 %
57°N 22°E,0 %
57°N 22°E,0 %
56°N 22°E,20 %
56°N 22°E,90 %
56°N 22°E,100 %
55°N 22°E,90 %
55°N 22°E,100 %
54°N 22°E,90 %
54°N 22°E,100 %
54°N 22°E,100 %
53°N 22°E,100 %
53°N 22°E,100 %
52°N 22°E,100 %
52°N 22°E,100 %
52°N 22°E,100 %
51°N 22°E,100 %
51°N 22°E,100 %
50°N 22°E,100 %
50°N 22°E,100 %
49°N 22°E,100 %
49°N 22°E,90 %
48°N 22°E,90 %
48°N 22°E,100 %
47°N 22°E,90 %
47°N 22°E,10 %
46°N 22°E,0 %
46°N 22°E,10 %
45°N 22°E,10 %
45°N 22°E,0 %
44°N 22°E,10 %
44°N 22°E,0 %
43°N 22°E,0 %
43°N 22°E,10 %
42°N 22°E,0 %
42°N 22°E,0 %
41°N 22°E,0 %
41°N 22°E,0 %
40°N 22°E,10 %
40°N 22°E,0 %
39°N 22°E,0 %
39°N 22°E,0 %
38°N 22°E,0 %
38°N 22°E,10 %
37°N 22°E,0 %
60°N 23°E,20 %
60°N 23°E,10 %
59°N 23°E,50 %
59°N 23°E,90 %
59°N 23°E,40 %
58°N 23°E,0 %
58°N 23°E,0 %
58°N 23°E,0 %
57°N 23°E,0 %
57°N 23°E,0 %
56°N 23°E,0 %
56°N 23°E,80 %
56°N 23°E,100 %
55°N 23°E,100 %
55°N 23°E,100 %
54°N 23°E,100 %
54°N 23°E,100 %
54°N 23°E,100 %
53°N 23°E,100 %
53°N 23°E,100 %
52°N 23°E,100 %
52°N 23°E,100 %
52°N 23°E,100 %
51°N 23°E,100 %
51°N 23°E,100 %
50°N 23°E,90 %
50°N 23°E,90 %
49°N 23°E,90 %
49°N 23°E,100 %
48°N 23°E,100 %
48°N 23°E,90 %
47°N 23°E,60 %
47°N 23°E,0 %
46°N 23°E,0 %
46°N 23°E,0 %
45°N 23°E,0 %
45°N 23°E,0 %
44°N 23°E,20 %
44°N 23°E,10 %
43°N 23°E,0 %
43°N 23°E,10 %
42°N 23°E,70 %
42°N 23°E,40 %
41°N 23°E,10 %
41°N 23°E,10 %
40°N 23°E,0 %
40°N 23°E,10 %
39°N 23°E,20 %
39°N 23°E,20 %
38°N 23°E,0 %
38°N 23°E,0 %
37°N 23°E,20 %
60°N 23°E,20 %
60°N 23°E,0 %
59°N 23°E,10 %
59°N 23°E,30 %
59°N 23°E,30 %
58°N 23°E,10 %
58°N 23°E,0 %
58°N 23°E,0 %
57°N 23°E,0 %
57°N 23°E,0 %
56°N 23°E,10 %
56°N 23°E,60 %
56°N 23°E,100 %
55°N 23°E,90 %
55°N 23°E,70 %
54°N 23°E,100 %
54°N 23°E,100 %
54°N 23°E,100 %
53°N 23°E,100 %
53°N 23°E,100 %
52°N 23°E,100 %
52°N 23°E,100 %
52°N 23°E,100 %
51°N 23°E,100 %
51°N 23°E,100 %
50°N 23°E,100 %
50°N 23°E,100 %
49°N 23°E,90 %
49°N 23°E,80 %
48°N 23°E,80 %
48°N 23°E,100 %
47°N 23°E,60 %
47°N 23°E,30 %
46°N 23°E,0 %
46°N 23°E,0 %
45°N 23°E,10 %
45°N 23°E,0 %
44°N 23°E,40 %
44°N 23°E,100 %
43°N 23°E,90 %
43°N 23°E,0 %
42°N 23°E,100 %
42°N 23°E,0 %
41°N 23°E,0 %
41°N 23°E,0 %
40°N 23°E,10 %
40°N 23°E,0 %
39°N 23°E,0 %
39°N 23°E,0 %
38°N 23°E,0 %
38°N 23°E,10 %
37°N 23°E,0 %
60°N 24°E,70 %
60°N 24°E,80 %
59°N 24°E,70 %
59°N 24°E,40 %
59°N 24°E,10 %
58°N 24°E,0 %
58°N 24°E,20 %
58°N 24°E,20 %
57°N 24°E,10 %
57°N 24°E,0 %
56°N 24°E,10 %
56°N 24°E,10 %
56°N 24°E,30 %
55°N 24°E,70 %
55°N 24°E,90 %
54°N 24°E,100 %
54°N 24°E,100 %
54°N 24°E,100 %
53°N 24°E,100 %
53°N 24°E,100 %
52°N 24°E,100 %
52°N 24°E,100 %
52°N 24°E,100 %
51°N 24°E,100 %
51°N 24°E,100 %
50°N 24°E,90 %
50°N 24°E,100 %
49°N 24°E,100 %
49°N 24°E,60 %
48°N 24°E,20 %
48°N 24°E,0 %
47°N 24°E,0 %
47°N 24°E,0 %
46°N 24°E,10 %
46°N 24°E,0 %
45°N 24°E,10 %
45°N 24°E,10 %
44°N 24°E,20 %
44°N 24°E,70 %
43°N 24°E,0 %
43°N 24°E,10 %
42°N 24°E,0 %
42°N 24°E,20 %
41°N 24°E,10 %
41°N 24°E,0 %
40°N 24°E,0 %
40°N 24°E,0 %
39°N 24°E,0 %
39°N 24°E,0 %
38°N 24°E,0 %
38°N 24°E,0 %
37°N 24°E,0 %
60°N 25°E,100 %
60°N 25°E,100 %
59°N 25°E,80 %
59°N 25°E,60 %
59°N 25°E,20 %
58°N 25°E,50 %
58°N 25°E,90 %
58°N 25°E,20 %
57°N 25°E,40 %
57°N 25°E,60 %
56°N 25°E,30 %
56°N 25°E,60 %
56°N 25°E,20 %
55°N 25°E,10 %
55°N 25°E,50 %
54°N 25°E,40 %
54°N 25°E,30 %
54°N 25°E,70 %
53°N 25°E,100 %
53°N 25°E,100 %
52°N 25°E,90 %
52°N 25°E,100 %
52°N 25°E,100 %
51°N 25°E,100 %
51°N 25°E,90 %
50°N 25°E,100 %
50°N 25°E,100 %
49°N 25°E,90 %
49°N 25°E,90 %
48°N 25°E,100 %
48°N 25°E,70 %
47°N 25°E,0 %
47°N 25°E,0 %
46°N 25°E,10 %
46°N 25°E,0 %
45°N 25°E,0 %
45°N 25°E,10 %
44°N 25°E,80 %
44°N 25°E,0 %
43°N 25°E,30 %
43°N 25°E,0 %
42°N 25°E,0 %
42°N 25°E,10 %
41°N 25°E,0 %
41°N 25°E,0 %
40°N 25°E,0 %
40°N 25°E,0 %
39°N 25°E,0 %
39°N 25°E,0 %
38°N 25°E,0 %
38°N 25°E,0 %
37°N 25°E,0 %
60°N 26°E,80 %
60°N 26°E,70 %
59°N 26°E,70 %
59°N 26°E,70 %
59°N 26°E,70 %
58°N 26°E,60 %
58°N 26°E,50 %
58°N 26°E,0 %
57°N 26°E,50 %
57°N 26°E,100 %
56°N 26°E,90 %
56°N 26°E,50 %
56°N 26°E,10 %
55°N 26°E,0 %
55°N 26°E,0 %
54°N 26°E,10 %
54°N 26°E,50 %
54°N 26°E,80 %
53°N 26°E,100 %
53°N 26°E,100 %
52°N 26°E,100 %
52°N 26°E,90 %
52°N 26°E,90 %
51°N 26°E,100 %
51°N 26°E,100 %
50°N 26°E,100 %
50°N 26°E,100 %
49°N 26°E,100 %
49°N 26°E,100 %
48°N 26°E,100 %
48°N 26°E,100 %
47°N 26°E,70 %
47°N 26°E,20 %
46°N 26°E,0 %
46°N 26°E,0 %
45°N 26°E,0 %
45°N 26°E,0 %
44°N 26°E,30 %
44°N 26°E,10 %
43°N 26°E,80 %
43°N 26°E,10 %
42°N 26°E,20 %
42°N 26°E,100 %
41°N 26°E,50 %
41°N 26°E,10 %
40°N 26°E,0 %
40°N 26°E,0 %
39°N 26°E,0 %
39°N 26°E,0 %
38°N 26°E,0 %
38°N 26°E,0 %
37°N 26°E,0 %
60°N 26°E,70 %
60°N 26°E,70 %
59°N 26°E,70 %
59°N 26°E,70 %
59°N 26°E,70 %
58°N 26°E,70 %
58°N 26°E,60 %
58°N 26°E,10 %
57°N 26°E,40 %
57°N 26°E,70 %
56°N 26°E,20 %
56°N 26°E,10 %
56°N 26°E,0 %
55°N 26°E,10 %
55°N 26°E,10 %
54°N 26°E,0 %
54°N 26°E,10 %
54°N 26°E,0 %
53°N 26°E,10 %
53°N 26°E,60 %
52°N 26°E,100 %
52°N 26°E,100 %
52°N 26°E,90 %
51°N 26°E,100 %
51°N 26°E,100 %
50°N 26°E,90 %
50°N 26°E,90 %
49°N 26°E,100 %
49°N 26°E,100 %
48°N 26°E,100 %
48°N 26°E,100 %
47°N 26°E,100 %
47°N 26°E,70 %
46°N 26°E,30 %
46°N 26°E,10 %
45°N 26°E,0 %
45°N 26°E,10 %
44°N 26°E,60 %
44°N 26°E,70 %
43°N 26°E,20 %
43°N 26°E,0 %
42°N 26°E,80 %
42°N 26°E,10 %
41°N 26°E,0 %
41°N 26°E,0 %
40°N 26°E,0 %
40°N 26°E,0 %
39°N 26°E,0 %
39°N 26°E,0 %
38°N 26°E,0 %
38°N 26°E,0 %
37°N 26°E,0 %
60°N 27°E,70 %
60°N 27°E,70 %
59°N 27°E,70 %
59°N 27°E,70 %
59°N 27°E,60 %
58°N 27°E,40 %
58°N 27°E,40 %
58°N 27°E,20 %
57°N 27°E,20 %
57°N 27°E,10 %
56°N 27°E,0 %
56°N 27°E,10 %
56°N 27°E,10 %
55°N 27°E,0 %
55°N 27°E,0 %
54°N 27°E,0 %
54°N 27°E,70 %
54°N 27°E,30 %
53°N 27°E,0 %
53°N 27°E,50 %
52°N 27°E,100 %
52°N 27°E,100 %
52°N 27°E,100 %
51°N 27°E,90 %
51°N 27°E,80 %
50°N 27°E,90 %
50°N 27°E,100 %
49°N 27°E,100 %
49°N 27°E,100 %
48°N 27°E,100 %
48°N 27°E,100 %
47°N 27°E,100 %
47°N 27°E,100 %
46°N 27°E,90 %
46°N 27°E,30 %
45°N 27°E,0 %
45°N 27°E,10 %
44°N 27°E,90 %
44°N 27°E,90 %
43°N 27°E,10 %
43°N 27°E,40 %
42°N 27°E,90 %
42°N 27°E,0 %
41°N 27°E,0 %
41°N 27°E,0 %
40°N 27°E,10 %
40°N 27°E,10 %
39°N 27°E,0 %
39°N 27°E,0 %
38°N 27°E,0 %
38°N 27°E,0 %
37°N 27°E,0 %
60°N 28°E,90 %
60°N 28°E,90 %
59°N 28°E,100 %
59°N 28°E,90 %
59°N 28°E,80 %
58°N 28°E,60 %
58°N 28°E,50 %
58°N 28°E,70 %
57°N 28°E,50 %
57°N 28°E,20 %
56°N 28°E,10 %
56°N 28°E,0 %
56°N 28°E,0 %
55°N 28°E,0 %
55°N 28°E,10 %
54°N 28°E,60 %
54°N 28°E,80 %
54°N 28°E,30 %
53°N 28°E,0 %
53°N 28°E,0 %
52°N 28°E,40 %
52°N 28°E,90 %
52°N 28°E,100 %
51°N 28°E,100 %
51°N 28°E,100 %
50°N 28°E,100 %
50°N 28°E,100 %
49°N 28°E,100 %
49°N 28°E,100 %
48°N 28°E,90 %
48°N 28°E,100 %
47°N 28°E,100 %
47°N 28°E,100 %
46°N 28°E,90 %
46°N 28°E,100 %
45°N 28°E,50 %
45°N 28°E,30 %
44°N 28°E,70 %
44°N 28°E,100 %
43°N 28°E,100 %
43°N 28°E,60 %
42°N 28°E,0 %
42°N 28°E,10 %
41°N 28°E,10 %
41°N 28°E,0 %
40°N 28°E,0 %
40°N 28°E,0 %
39°N 28°E,0 %
39°N 28°E,0 %
38°N 28°E,0 %
38°N 28°E,0 %
37°N 28°E,0 %
60°N 28°E,100 %
60°N 28°E,100 %
59°N 28°E,90 %
59°N 28°E,100 %
59°N 28°E,100 %
58°N 28°E,100 %
58°N 28°E,90 %
58°N 28°E,80 %
57°N 28°E,60 %
57°N 28°E,30 %
56°N 28°E,0 %
56°N 28°E,0 %
56°N 28°E,0 %
55°N 28°E,0 %
55°N 28°E,10 %
54°N 28°E,50 %
54°N 28°E,80 %
54°N 28°E,30 %
53°N 28°E,0 %
53°N 28°E,0 %
52°N 28°E,30 %
52°N 28°E,100 %
52°N 28°E,90 %
51°N 28°E,100 %
51°N 28°E,100 %
50°N 28°E,100 %
50°N 28°E,100 %
49°N 28°E,100 %
49°N 28°E,100 %
48°N 28°E,100 %
48°N 28°E,90 %
47°N 28°E,100 %
47°N 28°E,100 %
46°N 28°E,100 %
46°N 28°E,100 %
45°N 28°E,100 %
45°N 28°E,70 %
44°N 28°E,30 %
44°N 28°E,90 %
43°N 28°E,100 %
43°N 28°E,100 %
42°N 28°E,70 %
42°N 28°E,0 %
41°N 28°E,0 %
41°N 28°E,0 %
40°N 28°E,0 %
40°N 28°E,0 %
39°N 28°E,0 %
39°N 28°E,0 %
38°N 28°E,0 %
38°N 28°E,0 %
37°N 28°E,0 %
60°N 29°E,90 %
60°N 29°E,90 %
59°N 29°E,80 %
59°N 29°E,80 %
59°N 29°E,80 %
58°N 29°E,90 %
58°N 29°E,90 %
58°N 29°E,70 %
57°N 29°E,50 %
57°N 29°E,30 %
56°N 29°E,10 %
56°N 29°E,10 %
56°N 29°E,20 %
55°N 29°E,20 %
55°N 29°E,10 %
54°N 29°E,10 %
54°N 29°E,10 %
54°N 29°E,0 %
53°N 29°E,0 %
53°N 29°E,0 %
52°N 29°E,20 %
52°N 29°E,100 %
52°N 29°E,100 %
51°N 29°E,90 %
51°N 29°E,100 %
50°N 29°E,100 %
50°N 29°E,100 %
49°N 29°E,100 %
49°N 29°E,100 %
48°N 29°E,100 %
48°N 29°E,90 %
47°N 29°E,90 %
47°N 29°E,100 %
46°N 29°E,100 %
46°N 29°E,90 %
45°N 29°E,100 %
45°N 29°E,100 %
44°N 29°E,90 %
44°N 29°E,100 %
43°N 29°E,100 %
43°N 29°E,100 %
42°N 29°E,90 %
42°N 29°E,10 %
41°N 29°E,0 %
41°N 29°E,0 %
40°N 29°E,0 %
40°N 29°E,0 %
39°N 29°E,0 %
39°N 29°E,0 %
38°N 29°E,0 %
38°N 29°E,0 %
37°N 29°E,0 %
60°N 30°E,100 %
60°N 30°E,100 %
59°N 30°E,90 %
59°N 30°E,80 %
59°N 30°E,70 %
58°N 30°E,70 %
58°N 30°E,60 %
58°N 30°E,40 %
57°N 30°E,20 %
57°N 30°E,0 %
56°N 30°E,0 %
56°N 30°E,0 %
56°N 30°E,10 %
55°N 30°E,50 %
55°N 30°E,90 %
54°N 30°E,100 %
54°N 30°E,70 %
54°N 30°E,0 %
53°N 30°E,20 %
53°N 30°E,30 %
52°N 30°E,0 %
52°N 30°E,30 %
52°N 30°E,100 %
51°N 30°E,10 %
51°N 30°E,70 %
50°N 30°E,100 %
50°N 30°E,100 %
49°N 30°E,90 %
49°N 30°E,100 %
48°N 30°E,100 %
48°N 30°E,100 %
47°N 30°E,100 %
47°N 30°E,90 %
46°N 30°E,100 %
46°N 30°E,100 %
45°N 30°E,100 %
45°N 30°E,100 %
44°N 30°E,90 %
44°N 30°E,100 %
43°N 30°E,90 %
43°N 30°E,100 %
42°N 30°E,90 %
42°N 30°E,60 %
41°N 30°E,0 %
41°N 30°E,0 %
40°N 30°E,0 %
40°N 30°E,0 %
39°N 30°E,0 %
39°N 30°E,10 %
38°N 30°E,0 %
38°N 30°E,0 %
37°N 30°E,0 %
60°N 30°E,60 %
60°N 30°E,50 %
59°N 30°E,40 %
59°N 30°E,50 %
59°N 30°E,60 %
58°N 30°E,80 %
58°N 30°E,70 %
58°N 30°E,60 %
57°N 30°E,20 %
57°N 30°E,0 %
56°N 30°E,0 %
56°N 30°E,10 %
56°N 30°E,0 %
55°N 30°E,0 %
55°N 30°E,0 %
54°N 30°E,0 %
54°N 30°E,50 %
54°N 30°E,50 %
53°N 30°E,20 %
53°N 30°E,0 %
52°N 30°E,20 %
52°N 30°E,50 %
52°N 30°E,0 %
51°N 30°E,80 %
51°N 30°E,40 %
50°N 30°E,70 %
50°N 30°E,100 %
49°N 30°E,100 %
49°N 30°E,100 %
48°N 30°E,90 %
48°N 30°E,100 %
47°N 30°E,100 %
47°N 30°E,100 %
46°N 30°E,100 %
46°N 30°E,100 %
45°N 30°E,90 %
45°N 30°E,100 %
44°N 30°E,100 %
44°N 30°E,100 %
43°N 30°E,100 %
43°N 30°E,100 %
42°N 30°E,80 %
42°N 30°E,60 %
41°N 30°E,0 %
41°N 30°E,0 %
40°N 30°E,0 %
40°N 30°E,0 %
39°N 30°E,0 %
39°N 30°E,0 %
38°N 30°E,0 %
38°N 30°E,0 %
37°N 30°E,0 %
60°N 31°E,0 %
60°N 31°E,0 %
59°N 31°E,0 %
59°N 31°E,0 %
59°N 31°E,20 %
58°N 31°E,30 %
58°N 31°E,40 %
58°N 31°E,40 %
57°N 31°E,20 %
57°N 31°E,0 %
56°N 31°E,30 %
56°N 31°E,60 %
56°N 31°E,50 %
55°N 31°E,30 %
55°N 31°E,10 %
54°N 31°E,0 %
54°N 31°E,40 %
54°N 31°E,10 %
53°N 31°E,20 %
53°N 31°E,20 %
52°N 31°E,0 %
52°N 31°E,30 %
52°N 31°E,30 %
51°N 31°E,10 %
51°N 31°E,10 %
50°N 31°E,30 %
50°N 31°E,70 %
49°N 31°E,100 %
49°N 31°E,100 %
48°N 31°E,90 %
48°N 31°E,100 %
47°N 31°E,100 %
47°N 31°E,90 %
46°N 31°E,100 %
46°N 31°E,100 %
45°N 31°E,100 %
45°N 31°E,100 %
44°N 31°E,90 %
44°N 31°E,100 %
43°N 31°E,80 %
43°N 31°E,100 %
42°N 31°E,100 %
42°N 31°E,70 %
41°N 31°E,0 %
41°N 31°E,10 %
40°N 31°E,0 %
40°N 31°E,10 %
39°N 31°E,10 %
39°N 31°E,0 %
38°N 31°E,0 %
38°N 31°E,0 %
37°N 31°E,0 %
